id,name,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
4748,MMScash,1.0300081434755086,53442.17449833,0.0452,-1.30427432,2.97691257,2.97691257,2.97691257,2.97691257,2.97691257,0.0,0.0,0,2021-11-17T04:40:02.000Z
4749,Lorde Edge,2.11820758e-06,53332.01036009,81.3717,0.72090892,-24.54364972,-54.0004104,-43.0705709,-43.0705709,-43.0705709,0.0,0.0,0,2021-11-24T05:02:09.000Z
4750,gotEM,0.016603658240612232,53159.25453898,6.0749,-2.94110658,12.60573222,-45.86439079,-68.58969734,-87.48248084,-87.48248084,0.0,0.0,4798457.23,2021-11-24T05:02:06.000Z
4751,Baby Floki Doge,5.02362564983732e-10,52940.43821455,135.9908,1.44597647,3.8714701,10.69204159,85.4516117,85.4516117,85.4516117,0.0,0.0,4018900.52,2021-11-24T05:02:03.000Z
4752,Cpos Cloud Payment,0.4167001441754985,52871.34095301,31.3071,0.44116166,56.18886659,358.70152281,299.60846554,-59.13354053,-59.13354053,0.0,0.0,416700144.18,2021-11-24T05:04:07.000Z
4753,Travel Care,4.1909999192235434e-06,52830.72479602,13.9642,-0.04220322,4.03454143,4.01184393,-15.55207352,226.46172944,167.49103003,0.0,0.0,4190999.92,2021-11-24T05:02:06.000Z
4754,HaggleX,0.3017256921922513,52785.10033833,48.798,-25.99110851,-44.96934997,-49.5460263,-45.15611987,-55.05446142,-62.29626889,0.0,0.0,3017256.92,2021-11-24T05:02:07.000Z
4755,BNBeer,1.768239067658823e-09,52745.32419338,-25.1608,0.31102308,26.48632396,-23.19718151,128.23596969,128.23596969,128.23596969,0.0,0.0,1768239.07,2021-11-24T05:04:04.000Z
4756,1X Short BNB Token,6.632775312785343,52609.70525229,-53.366,-0.94638123,-3.6735865,-3.65583745,-23.41930194,-47.00986408,-42.65777373,0.0,0.0,0,2021-11-24T05:04:04.000Z
4757,DOJO,2.02052836519459e-08,52445.07026538,676.4548,-0.17991741,5.91467409,0.84042353,154.30547963,29.73936047,-48.50695547,0.0,0.0,0,2021-11-24T05:04:07.000Z
4758,Bytus,0.3586183756661367,52428.49111003,-61.4147,0.40594812,-3.30690042,1.75086883,-41.54848948,-51.25308721,-49.71132018,0.0,0.0,23668812.79,2021-11-24T05:03:05.000Z
4759,Pilot,0.016922007883158112,52377.82518778,-20.0204,-0.95073135,-1.88224691,-8.8745764,-57.06741839,-83.44810823,-90.32757567,0.0,0.0,1692200.79,2021-11-24T05:03:34.000Z
4760,Santa Shiba,1.39901370805056e-09,52253.38760569,-65.6633,-3.12811739,-8.67524236,-72.14921712,-28.34923474,-28.34923474,-28.34923474,0.0,0.0,0,2021-11-24T05:04:03.000Z
4761,First Inu,1.07123040675e-12,52209.89945384,21.6758,10.81007528,16.95474034,16.95474034,0.0,0.0,0.0,0.0,0.0,0,2021-11-24T05:04:05.000Z
4762,DEUS Finance,42.97470429090503,52158.23381361,57.0183,0.20320388,2.86480355,0.46584648,-21.61560361,-31.72474801,-31.72474801,0.0,0.0,0,2021-11-24T05:03:33.000Z
4763,Yup,1.0330861590760612,51908.22603585,33.9644,0.23849552,1.86251183,40.77864721,21.43656692,302.2845135,128.70793439,0.0,0.0,9623281.25,2021-11-24T05:04:06.000Z
4764,MobiFi,0.0728836986054131,52033.71431014,125.9238,-0.14448395,8.00638882,-4.49158911,-3.87644603,218.02435801,83.3383587,0.0,0.0001,10932554.79,2021-11-24T05:02:10.000Z
4765,DOK Token,0.3302407408611619,51754.61431057,-62.3449,-0.2908204,-0.86794351,14.53647417,14.53647417,14.53647417,14.53647417,0.0,0.0006,330240740.86,2021-11-24T05:04:07.000Z
4766,Cosmic Music,0.000541175846144703,51734.0847905,0.0,-0.40972553,-0.94722509,-5.01713213,-52.97572663,-47.3688137,-47.3688137,0.0,0.0,541175.85,2021-11-24T05:03:33.000Z
4767,En-Tan-Mo,0.01371597729185596,51677.42421673,-98.3575,-1.36731145,32.28586795,-1.58794188,-13.53660555,186.6765216,110.95662854,0.0,0.0,2880355.23,2021-11-24T05:04:03.000Z
4768,Alanyaspor Fan Token,1.4990915145221801,51348.07588322,-7.2879,-0.9126984,-5.47936522,-13.33753195,14.32267023,29.07000131,29.07000131,0.0,0.0,4497274.54,2021-11-24T05:02:05.000Z
4769,Baby Floki (BSC),2.92506424610269e-09,51362.53689371,-21.8554,-0.00041136,-1.92327743,-7.71145289,8.96951256,-29.54048823,-29.54048823,0.0,0.0,2925064.25,2021-11-24T05:03:35.000Z
4770,VinDax Coin,0.018770336993737383,51314.89228619,19.9137,-7.26574053,2.60343153,13.91934617,7.09679802,19.32917938,13.13257141,0.0,0.0,2346292.12,2021-11-24T05:04:03.000Z
4771,Shibaken Finance,5.152844591712e-11,51304.31039575,799.9101,0.27333709,-4.90748905,-3.01957725,10.43193971,0.0,63.2713749,0.0,0.0002,5152844.59,2021-11-24T05:04:02.000Z
4772,Wild Credit,0.6347094954907389,51302.04614559,121.4323,14.05024261,-86.0731925,34.60631397,-48.33488766,20.4574056,4.81856438,0.0,0.0,0,2021-11-24T05:03:32.000Z
4773,Dogira,0.016985144729627033,51164.78692492,-65.6834,0.22992892,2.74573185,18.29876933,171.78893975,167.21753969,167.21753969,0.0,0.0,16985144.73,2021-11-24T05:02:04.000Z
4774,Mini Kishu,6.387745262325436e-06,51154.56045975,-50.6914,0.50199031,-5.21896872,-4.42580053,-9.62309291,90.00081221,90.00081221,0.0,0.0001,3193872.63,2021-11-24T05:04:05.000Z
4775,xNFT Protocol,0.05519590974487472,51037.97518481,-17.0444,-0.09367204,0.23978463,-8.73997765,-34.1105741,-57.3863356,-78.87833549,0.0,0.0,5519590.97,2021-11-24T05:02:10.000Z
4776,Nominex Token,1.505129827777924,50904.90791552,3.0001,-0.09485793,-0.74105776,-8.2270393,-31.82142413,-35.17307303,-53.11271092,0.0,0.0,301025965.56,2021-11-24T05:04:04.000Z
4777,XUSD Stable,0.9110813670973693,50803.47871585,-4.4356,0.01076267,0.00751524,-1.39208785,0.26533511,15.68141272,-13.67759295,0.0,0.0,0,2021-11-24T05:02:03.000Z
4778,Quantfury Token,20.153127436311674,50771.24709048,27.3181,-0.11419985,-1.86428165,-1.59082145,50.16384274,48.72195582,123.21498929,0.0,0.0079,2015312743.63,2021-11-24T05:04:05.000Z
4779,Aegis Launchpad,0.07135372216183314,50683.88917051,20.1089,1.19311683,1.41883087,-2.80549862,44.38717926,-3.51337488,-3.51337488,0.0,0.0,7135372.22,2021-11-24T05:02:06.000Z
4780,Baddest Alpha Ape Bundle,8.202512423835202,50577.65026906,42.9469,0.28704776,-0.37126554,-2.29432884,2.84677653,-11.33911714,-11.33911714,0.0,0.0,18865778.57,2021-11-24T05:04:04.000Z
4781,NNB Token,0.00045243842845343494,50530.05084115,-60.1931,2.2613991,8.616183,-17.69268126,-32.73576974,-35.23739306,-78.09303471,0.0,0.0,2714630.57,2021-11-24T05:03:34.000Z
4782,Safe Energy,7.879855128261529e-09,50521.47101722,-6.4072,6.59614052,1.11701059,-33.09461864,214.75025482,545.34492422,34.70643762,0.0,0.0,7879855.13,2021-11-24T05:04:03.000Z
4783,Xeta Reality,0.006814758112472998,50494.85434148,-27.0438,-0.126699,-2.93292089,24.81583903,202.93559283,388.3704918,388.3704918,0.0,0.0003,68147581.12,2021-11-24T05:04:06.000Z
4784,Dexfin,0.00736505597149908,50469.72243093,-36.7358,0.43430158,3.0019472,-6.35330404,-15.25598522,-16.68513809,-49.65858441,0.0,0.0,8602385.37,2021-11-24T05:03:36.000Z
4785,Rebellion Protocol,1.349762264858361e-06,50357.41618792,0.0,0.39974712,-27.81609211,-50.64425867,-59.37095443,-59.37095443,-59.37095443,0.0,0.0,1349762.26,2021-11-24T05:04:05.000Z
4786,Answerly,0.04632546578366747,50326.25457141,-70.5154,1.09050744,-5.72215858,-23.43361738,-38.08357497,-86.17517622,-93.13469459,0.0,0.0,0,2021-11-24T05:03:32.000Z
4787,Moonpoly,9.86705620524854e-06,50354.83201309,-53.4484,0.23194222,-3.21774214,-32.54835499,1234.72348457,854.91803214,382.64001898,0.0,0.0,4933528.1,2021-11-24T05:03:32.000Z
4788,Zasset zUSD,0.7289818884373368,50287.05132434,158.4603,-0.02217584,-9.36242864,-17.26260427,-17.63451405,-14.61104834,-19.46227472,0.0,0.0,457628.59,2021-11-24T05:04:06.000Z
4789,TTcoin,0.0012717221754105167,50294.02002339,2.0356,-0.41683073,5.99444214,-25.30179098,580.90014856,622.01912493,622.01912493,0.0,0.0,7630333.05,2021-11-24T05:04:05.000Z
4790,ShibaCorgi,8.70493233e-16,50198.31963159,-50.3793,1.13899698,-6.95882502,1.45490532,245.91425913,421.62825569,421.62825569,0.0,0.0002,0,2021-11-24T05:04:03.000Z
4791,Futura Finance,4.013101404677458e-06,50180.92103681,23.22,0.15779916,3.33486093,-21.77986887,130.3982939,262.56235378,262.56235378,0.0,0.0,4013101.4,2021-11-24T05:02:06.000Z
4792,DeathRoad,0.28372321303621106,49796.67885089,15.2359,7.52049645,-1.24103264,94.6324605,74.93822432,30.62962692,30.62962692,0.0,0.0,423158.99,2021-11-24T05:04:06.000Z
4793,PolkaEx,0.5037120058653657,49729.46458963,34.3912,-0.31521174,3.38511186,1.41676826,-45.40084815,-61.56996936,-61.56996936,0.0,0.0,50371200.59,2021-11-24T05:02:10.000Z
4794,Boorio,1.693055321239849e-06,49724.40908981,19.7427,0.57306917,-10.91812143,-30.07060376,-61.94850676,-61.94850676,-61.94850676,0.0,0.0,5079165.96,2021-11-24T05:04:07.000Z
4795,Hero Essence,0.33068007708466884,49494.92358812,56.4787,-2.46453458,-5.04219968,-16.86685506,10.76966262,10.76966262,10.76966262,0.0,0.0,267850.86,2021-11-24T05:02:08.000Z
4796,ZilStream,0.15536086608930091,49469.41510738,213.3054,0.18753531,27.936538,32.146666,10.10141619,10.10141619,10.10141619,0.0,0.0,3107217.32,2021-11-24T05:03:36.000Z
4797,Overlord,0.0025515752251810283,49324.1235347,-20.3802,-0.03413398,2.31705545,-5.74730812,-7.8917713,-81.93725556,-84.51547883,0.0,0.0001,2551575.23,2021-11-24T05:04:06.000Z
4798,Parabolic,2.202598097212656e-06,49184.37044801,0.0,0.40795238,5.31941103,-14.29307985,3.41440065,-51.871682,-51.871682,0.0,0.0,2202598.1,2021-11-24T05:03:37.000Z
4799,Elite 1337,5099.313427177209,49151.36764427,1579.1952,-0.63984134,-22.54645334,-32.75994338,54.29484582,54.29484582,54.29484582,0.0,0.0,6812682.74,2021-11-24T05:04:04.000Z
4800,Flux Protocol,0.23391803036806658,48799.18615126,-5.7165,0.55515537,0.38139809,-13.64881344,-37.96295383,-54.88411217,-76.54384842,0.0,0.0,4912278.64,2021-11-24T05:04:07.000Z
4801,3X Long DeFi Index Token,60.10146649498347,48860.75623804,-29.5638,2.28812946,0.04568089,-0.47221307,-28.91163943,27.81553144,27.81553144,0.0,0.0,0,2021-11-24T05:04:04.000Z
4802,Lox Network,0.006993421450806003,48859.65083989,-94.2854,0.01641484,-2.16233312,-41.44984709,11.0072869,32.49853487,32.49853487,0.0,0.0,6993421.45,2021-11-24T05:04:04.000Z
4803,WaultSwap Polygon,0.0002038498605516999,48602.47318551,48.2633,0.00026947,4.82085449,-4.6822359,-23.90832044,-56.25090534,-83.26828792,0.0,0.0,522101.91,2021-11-24T05:04:06.000Z
4804,OASISBloc,0.00498263803073021,48600.23112642,-4.5011,-5.14056576,-5.14239579,-5.90274129,-16.28159551,-15.98845197,-93.51733352,0.0,0.0,2491319.02,2021-11-24T05:02:08.000Z
4805,Timechain Swap Token,0.9597233302125935,48496.42025389,-30.0523,0.32911347,4.43654607,-6.04370876,-10.30706276,-10.30706276,-10.30706276,0.0,0.0,19194466.6,2021-11-24T05:04:06.000Z
4806,Satozhi,0.17802054592548044,48443.55096926,57.3411,0.32769094,2.54760478,-7.12697643,-44.92303364,54.3238318,0.00332491,0.0,0.0,3738431.46,2021-11-24T05:04:03.000Z
4807,Morpher,0.02831505758268267,48411.77391647,-2.1677,0.16598136,3.45041239,-7.6371185,-7.12235531,2.61438283,-3.69844388,0.0,0.0,28982455.95,2021-11-24T05:04:03.000Z
4808,XGOLD COIN,0.037759991823244604,48375.00931679,8.8963,0.72300948,8.01426318,1.01678948,-54.74548722,110.45093709,110.45093709,0.0,0.0,3775999.18,2021-11-24T05:02:04.000Z
4809,SwapTracker,4.829313408430324e-05,48370.62061024,-75.2394,0.31553558,5.01831555,1.33265581,-34.29304329,-34.29304329,-34.29304329,0.0,0.0,9658626.82,2021-11-24T05:04:04.000Z
4810,HappyFans,0.0001430848474728422,48255.30004633,2.1045,0.04020893,6.77544379,-8.7379974,-65.34718916,-73.79837535,-73.79837535,0.0,0.0,14308484.75,2021-11-24T05:02:09.000Z
4811,VKENAF,0.021293775101808906,48249.64835376,113.6714,-0.00031226,2.56348971,-30.84770995,-89.13150891,-90.05204944,-28.0537948,0.0,0.0,2129377.51,2021-11-24T05:04:07.000Z
4812,Medicalveda,0.015655501495134058,47953.20445608,1.166,-0.68460118,3.3580373,4.19737106,-9.87176099,-17.75482679,-57.53486181,0.0,0.0,1377684.13,2021-11-24T05:04:06.000Z
4813,Safe Star,7.188013318526096e-09,48145.69239894,-27.235,-3.39120752,-29.84927701,-21.05162337,-39.24564475,12.49480907,8.87316661,0.0,0.0002,3956608.86,2021-11-24T05:03:28.000Z
4814,OptionPanda,0.0042098346056987515,47969.88478516,-28.0853,-1.41266703,-4.35070404,-9.38247968,-7.7793657,-8.42602814,-55.23082512,0.0,0.0,2104917.3,2021-11-24T05:03:37.000Z
4815,Alium Finance,0.09193143165080327,47886.40328406,175.7056,2.93130813,1.85694216,-3.31365349,-53.16625163,22.08243628,15.86427084,0.0,0.0,22982857.91,2021-11-24T05:04:04.000Z
4816,DEI,0.9962369899355703,47658.23895245,54.5655,0.09636479,1.79311114,3.64752961,2.82768172,0.90594258,0.90594258,0.0,0.2893,7427454840.83,2021-11-24T05:02:04.000Z
4817,Royal Protocol,0.011412687342918806,47388.90137828,3.0077,3.20109478,5.15739391,-9.11830851,-22.60147532,3.65327777,-41.11804003,0.0,0.0,68476124.06,2021-11-24T05:04:07.000Z
4818,Drip Network,22.088427854032407,47329.79945628,19.0763,-0.39557164,13.6809282,11.64994595,54.18793923,196.3643315,12.78003152,0.0,0.0001,2208842763.31,2021-11-24T05:03:34.000Z
4819,Edgwin Finance,13.361127690293568,47292.64833322,-90.5053,0.24165012,-33.37691699,-35.80172243,-35.80172243,-35.80172243,-35.80172243,0.0,0.0,13361127.69,2021-11-24T05:02:07.000Z
4820,EverFight,8.661220793802521e-05,47230.61979701,64.7316,1.13317375,2.20966311,9.76391735,52.87884519,52.87884519,52.87884519,0.0,0.0,2814896.76,2021-11-24T05:04:05.000Z
4821,Sleepy-Shib,5.1e-13,47218.02674109,-48.3148,2.0,18.60465116,-90.35916824,-83.96226415,-83.96226415,-83.96226415,0.0,0.0,510000,2021-11-24T05:04:04.000Z
4822,BitoPro Exchange Token,0.06946084508831943,47111.38489782,-58.6836,0.03354089,1.76203551,-5.81051587,-7.78368227,-6.95866886,-7.91282654,0.0,0.0,34730422.54,2021-11-24T05:03:36.000Z
4823,FLOKIMOON NOW,1.274522052217117e-07,47058.20471144,-94.9184,-7.3823213,-9.69034581,-59.1694308,-59.1694308,-59.1694308,-59.1694308,0.0,0.0,127452.21,2021-11-24T05:04:07.000Z
4824,Good Bridging,0.22952186037042005,47187.04302686,-70.8987,-0.25192127,-10.77183827,-9.31477015,-27.98540796,-88.76809455,-91.04613268,0.0,0.0,3288561.67,2021-11-24T05:04:06.000Z
4825,LinkToken,0.014707195325729365,49294.00375966,-7.5973,-15.51859907,-8.1490427,33.59476838,33.67947672,-15.55269362,-5.14113206,0.0,0.0,22060792.99,2021-11-24T05:04:04.000Z
4826,TOAD.Network,12.90151961086967,46958.04584831,33.4612,1.0680629,5.22610943,-23.45052835,-47.76307475,153.9518234,61.22431035,0.0,0.0,2515796.32,2021-11-24T05:03:32.000Z
4827,Genie Protocol,1.5220887195396708,46920.21878058,81.6312,0.00404346,-1.63730541,3.91002748,-25.88925033,-23.76732843,-23.76732843,0.0,0.0005,152208871.95,2021-11-24T05:02:05.000Z
4828,8Bit Doge,0.001776687768891096,46883.31618443,-71.8953,-0.12109112,4.16055906,-12.21286203,81.44808298,81.3528889,81.3528889,0.0,0.0,17766877.69,2021-11-24T05:04:08.000Z
4829,Bitcoin Cash ABC,123.35034773531791,46870.28567966,339.5731,-0.00160706,-4.8335086,-13.05069216,-20.36612717,-45.5545875,56.66800903,0.0,0.0893,2590357302.44,2021-11-24T05:04:07.000Z
4830,XcelDefi,0.26514037713725014,46740.56303805,0.0,0.00241561,31.6508659,-3.43484501,-54.13399268,-61.90705352,-62.49717168,0.0,0.0,29430581.86,2021-11-24T05:02:09.000Z
4831,World of Cryptia,0.12952109478748103,46560.75676976,-68.3155,-0.4452237,-7.2342679,5.69981529,26.89481271,68.79824557,68.79824557,0.0,0.0001,64760547.39,2021-11-24T05:03:06.000Z
4832,CroxSwap,0.3091908681477346,46553.07192961,0.0,0.43066982,6.67993574,-6.28572186,24.66526074,112.92219639,146.62819911,0.0,0.0,1545954.34,2021-11-24T05:04:06.000Z
4833,Lever Token,0.10385860155465905,46203.46476386,-54.7794,1.38664539,11.12323271,-21.07953649,-24.40945971,-24.17310021,-49.88966662,0.0,0.0,0,2021-11-24T05:04:04.000Z
4834,Axus Coin Project,0.021613724413459014,46446.08620026,-78.1759,0.13317674,-27.75173379,35.39748381,35.39748381,35.39748381,35.39748381,0.0,0.0,21613724413459.01,2021-11-24T05:04:07.000Z
4835,AutoCrypto,0.12010905660603964,46448.56580953,-14.2234,0.43636666,1.97786072,-10.64594405,227.64967047,185.25294201,185.25294201,0.0,0.0,12010905.66,2021-11-24T05:04:07.000Z
4836,Godzilla,8.237550490540776e-09,46239.10410608,32.3033,0.21489168,1.90725307,-15.33058452,-48.33606691,-48.33606691,-48.33606691,0.0,0.0,0,2021-11-24T05:02:05.000Z
4837,BODA Token,1.4532337173179169e-08,46145.83123512,-8.2437,-0.13385623,14.96565583,-15.68644303,37.25933692,449.69659748,449.69659748,0.0,0.0004,14532337.17,2021-11-24T05:02:07.000Z
4838,PolkaMonster,0.0014066129885010562,46103.0627416,27.668,1.04576024,3.80730779,-21.08017291,-31.96150014,64.6717001,-79.87769117,0.0,0.0,1406612.99,2021-11-24T05:03:36.000Z
4839,FlavorsBSC,0.006181899570047553,46075.31920117,-18.4925,0.71267442,-2.7021982,19.03462369,-35.93174081,-35.93174081,-35.93174081,0.0,0.0,0,2021-11-24T05:03:35.000Z
4840,Tipsy,0.12049982678848234,46004.41042017,-45.2101,-0.15894059,-12.58429249,54.75034919,54.75034919,54.75034919,54.75034919,0.0,0.0,54224922.05,2021-11-24T05:02:06.000Z
4841,YearRise,0.010144072955076008,45998.43960256,34.1927,-0.22394233,-5.12429476,-27.74822219,-33.76588568,-33.76588568,-33.76588568,0.0,0.0,1007640.15,2021-11-24T05:02:05.000Z
4842,Shelby TOKEN,0.0063411153655186904,45849.12703632,140.0521,0.35096791,-8.59027839,-25.04037578,-27.11064882,-27.11064882,-27.11064882,0.0,0.0001,6341115.37,2021-11-24T05:02:05.000Z
4843,LimeOdysseyM with ITAM,0.08181872754719367,45769.25839375,-19.3285,-1.58951603,21.65814375,14.73594549,-2.2266924,-2.2266924,-2.2266924,0.0,0.0,0,2021-11-24T05:03:29.000Z
4844,CardanoEvo,4.385376661831842e-05,45778.55522997,-32.197,-1.08309156,-7.96685879,20.05788865,1346.60912634,1346.60912634,1346.60912634,0.0,0.0001,1973419.5,2021-11-24T05:04:06.000Z
4845,nSights DeFi Trader,2.7291400237177994e-08,45626.06215687,-8.598,0.02311689,0.85445018,-8.32455945,5.72320722,5.72320722,5.72320722,0.0,0.0011,27291400.24,2021-11-24T05:04:07.000Z
4846,TrustBase,0.006859136131730062,45429.45341698,-21.2493,1.31608957,-4.23531401,-4.22324668,-19.52737214,12.06593132,12.06593132,0.0,0.0,6859136.13,2021-11-24T05:04:07.000Z
4847,COFFE Multichain,0.0014316980047576482,45408.05275804,-6.8107,-0.83198894,-1.01294561,-14.82527135,-49.92383915,-49.92383915,-49.92383915,0.0,0.0001,28633960.1,2021-11-24T05:02:03.000Z
4848,Meliora,0.47232135281425397,45337.1828996,8.405,0.3304769,3.37589891,-11.68188127,31.17569945,124.04551263,61.77393186,0.0,0.0,2597767.44,2021-11-24T05:03:34.000Z
4849,Kaiba Inu,0.02648621974828704,45206.59466066,63.2545,11.4614009,6.22212614,-19.49074876,-76.21245743,-76.21245743,-76.21245743,0.0,0.0,0,2021-11-24T05:03:34.000Z
4850,Latamcash,0.004431987589774112,45189.41090278,39.88,-1.59898355,4.93812085,-8.35193737,-4.71076118,241.45759982,74.72554172,0.0,0.0,4431987.59,2021-11-24T05:04:05.000Z
4851,UniDex,1.5833187827374788,45162.93073731,106.7675,0.35438371,11.47691345,9.78494507,-41.15512386,-1.71236684,63.67090985,0.0,0.0002,6333275.13,2021-11-24T05:02:03.000Z
4852,Bafi Finance,10.038022390091495,45067.56845304,-3.2525,0.64393108,-18.21840543,-13.72893898,-66.96632961,-47.27248718,100.76585858,0.0,0.0,1003802.24,2021-11-24T05:02:10.000Z
4853,Spherium,0.17669032509580465,44903.17289237,0.4049,-0.36700612,-0.57611218,-1.8210586,12.45593289,4.36957562,-63.84760191,0.0,0.0,17669032.51,2021-11-24T05:04:08.000Z
4854,Sishi Finance,0.2842989407707226,44769.43427452,10.6468,1.8878833,-13.271727,1.62817457,-7.14452379,-77.99231879,291.61444451,0.0,0.0,5970277.76,2021-11-24T05:03:31.000Z
4855,Hundred Finance,1.0456173732364042,44640.00026624,189.2268,-0.29130126,-1.50954187,-11.36908384,-51.38857396,-46.41385918,-46.41385918,0.0,0.0,104561737.32,2021-11-24T05:02:07.000Z
4856,TIMEXSPACE,1.358118826893787e-09,44633.05624511,-58.0826,1.31004236,5.28689433,17.56900441,42.11717952,42.11717952,42.11717952,0.0,0.0,1358118.83,2021-11-24T05:04:07.000Z
4857,Zoo Labs,1.7364814343713517e-05,44676.37173204,47.9026,5.15591442,17.25940664,2.35667079,-79.7205002,-79.7205002,-79.7205002,0.0,0.0,0,2021-11-24T05:04:07.000Z
4858,Hoopoe,376.35239681187454,44591.06467836,-54.5381,2.1006308,-11.43717577,-9.76254943,-12.6969275,16.85490383,71.23249052,0.0,0.0,11290571.9,2021-11-24T05:04:08.000Z
4859,Gondola Finance,0.005094844062235976,44558.98568542,24.9886,1.2426631,-10.25084186,-14.08418263,-41.6396939,-44.08242242,-78.59427598,0.0,0.0,2547422.03,2021-11-24T05:03:05.000Z
4860,Uniswap Finance,0.8803635161275257,44566.616367,-86.7338,0.68353445,-3.91763432,-42.50939192,67.36001684,67.36001684,67.36001684,0.0,0.0,880363.52,2021-11-24T05:04:08.000Z
4861,Jejudoge,1.108542341558377e-09,44617.70646265,-17.5984,0.00493681,0.51815321,-36.0670833,-61.28071423,-41.8585493,-70.45305343,0.0,0.0,1108542.34,2021-11-24T05:04:05.000Z
4862,ZillaMatrix,2.221144092e-15,44548.93993374,-26.269,-0.11538861,3.37778578,-53.24950449,-66.89528811,-66.89528811,-66.89528811,0.0,0.0,0,2021-11-24T05:04:03.000Z
4863,FanTerra,4.067313879778786,44464.1015933,0.0,73.93428184,81.8672251,-96.62656484,-96.46337438,-96.46337438,-96.46337438,0.0,0.0,2542.07,2021-11-24T05:03:04.000Z
4864,Coinversation,0.4964163334951807,44407.52874074,-25.357,2.34436751,-0.91018292,1.87287534,-13.07308596,-13.07308596,-13.07308596,0.0,0.0001,49641633.35,2021-11-24T05:04:04.000Z
4865,FarmPoly,0.11761000068699642,44375.0627468,-57.5761,-0.07247051,-9.36222805,-14.70782881,-14.70782881,-14.70782881,-14.70782881,0.0,0.0,6115720.04,2021-11-24T05:02:06.000Z
4866,HobbsNetworkToken,5.913478975592553,44284.70753109,-29.8271,0.96496115,-4.32044802,-43.24456716,-54.56610437,-54.56610437,-54.56610437,0.0,0.0002,5913478.98,2021-11-24T05:02:07.000Z
4867,Simply,0.01436120393404554,44273.23600856,-44.4014,0.47703494,-9.3361393,39.53931408,39.53931408,39.53931408,39.53931408,0.0,0.0,1436120.39,2021-11-24T05:03:23.000Z
4868,Keanu Inu,6.6908563546794e-11,44242.57374561,-25.0684,1.8132354,-8.23687842,-24.97246786,44.60204195,-26.37702075,-32.68078927,0.0,0.0,6690856.35,2021-11-24T05:02:10.000Z
